"id","connection","value_type","value_format","unit","custom_axis","warning_high","warning_low","alarm_high","alarm_low","comp_target_var","product","variant_set","value_symbol","name_0","name_1","description_0","description_1","archive","delta","output","allow_update_output","request_comment","numval_format","config_incomplete","offset_sec","factor","comp","comp_recalc","archive_type","plcoperand","from_import","value_max","value_min","value_setpoint","name_2","name_3","name_4","description_2","description_3","description_4","color_class_id","parent","attr_jsonb"
"1873","316","0","1","","","","","","","","","","","TEST_BW_NS","TEST_BW_NS","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1874","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1996","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1997","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1999","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2001","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2163","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2164","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2165","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2166","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2167","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2168","1","2","1","-110","","","","","","","","","","FIS R950","","Test KPI VW","","1","","","","0","","0","86400","1","0","0","","","","","","","","","","","","","","","null"
"2169","1","2","1","-110","","","","","","","","","","AVG15","","Test KPI VW","","1","","","","0","","0","86400","1","0","0","","","","","","","","","","","","","","","null"
"2250","1","2","1","-110","","","","","","","","","","FIS R950","","VW test KPI","","1","","","","0","","0","86400","1","0","0","","","","","","","","","","","","","","2615","null"
"2251","1","2","1","-110","","","","","","","","","","AVG15","","VW Test KPI","","1","","","","0","","0","86400","1","0","0","","","","","","","","","","","","","","2615","null"
"2252","1","2","1","-110","","","","","","","","","VW Ist","Test VW Ist","","VW test KPI","","1","","","","0","","0","86400","1","0","0","","","","","","134","","","","","","","","2615","null"
"2253","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2254","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2377","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2418","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2420","-180","-1","1","-60","","","","","","","","","online.[12801].avtec","online.[12801].avtec","online.[12801].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2421","-179","-1","1","-60","","","","","","","","","online.[12801].avorg","online.[12801].avorg","online.[12801].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2422","-178","-1","1","-60","","","","","","","","","online.[12801].avsys","online.[12801].avsys","online.[12801].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2423","-187","-1","1","-15","","","","","","","","","online.[12801].ftsys","online.[12801].ftsys","online.[12801].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2424","-188","-1","1","-15","","","","","","","","","online.[12801].ftorg","online.[12801].ftorg","online.[12801].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2425","-189","-1","1","-15","","","","","","","","","online.[12801].fttec","online.[12801].fttec","online.[12801].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2426","-190","-1","1","-15","","","","","","","","","online.[12801].fttot","online.[12801].fttot","online.[12801].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2427","-180","-1","1","-60","","","","","","","","","online.LG[1].avtec","online.LG[1].avtec","online.LG[1].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2428","-179","-1","1","-60","","","","","","","","","online.LG[1].avorg","online.LG[1].avorg","online.LG[1].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2429","-178","-1","1","-60","","","","","","","","","online.LG[1].avsys","online.LG[1].avsys","online.LG[1].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2430","-187","-1","1","-15","","","","","","","","","online.LG[1].ftsys","online.LG[1].ftsys","online.LG[1].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2431","-188","-1","1","-15","","","","","","","","","online.LG[1].ftorg","online.LG[1].ftorg","online.LG[1].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2432","-189","-1","1","-15","","","","","","","","","online.LG[1].fttec","online.LG[1].fttec","online.LG[1].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2433","-190","-1","1","-15","","","","","","","","","online.LG[1].fttot","online.LG[1].fttot","online.LG[1].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2434","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2516","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2517","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2605","-178","-1","1","-60","","","","","","","","","online.[109].avsys","online.[109].avsys","online.[109].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2606","-180","-1","1","-60","","","","","","","","","online.[109].avtec","online.[109].avtec","online.[109].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2607","-177","-1","1","-60","","","","","","","","","online.[109].avtot","online.[109].avtot","online.[109].avtot","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2608","-179","-1","1","-60","","","","","","","","","online.[109].avorg","online.[109].avorg","online.[109].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2609","-188","-1","1","-15","","","","","","","","","online.[109].ftorg","online.[109].ftorg","online.[109].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2610","-187","-1","1","-15","","","","","","","","","online.[109].ftsys","online.[109].ftsys","online.[109].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2611","-189","-1","1","-15","","","","","","","","","online.[109].fttec","online.[109].fttec","online.[109].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2612","-190","-1","1","-15","","","","","","","","","online.[109].fttot","online.[109].fttot","online.[109].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2613","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2615","10","2","1","","","","","","","","","","","Abgabe VW Test","Abgabe VW Test","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2616","10","2","1","","","","","","","","","","","VW eingezogen Test","VW eingezogen Test","","","1","","0","0","0","","0","0","1","0","0","","","","","","2617","","","","","","","","2615","null"
"2617","10","2","1","","","","","","","","","","","VW eingezogen Test Target","VW eingezogen Test Target","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2618","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2740","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2742","933","6","1","-15","","","","","","","","","DHTest.CURCyct.In","IstTaktEinlaufzeit","CurrentCycleTimeIn","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","1059","null"
"2743","933","6","1","-15","","","","","","","","","DHTest.CURCyct.Proc","IstTaktBearbeitungszeit","CurrentCycleTimeWork","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","1059","null"
"2745","933","6","1","-15","","","","","","","","","DHTest.CURCyct.Out","IstTaktAuslaufzeit","CurrentCycleTimeOut","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","1059","null"
"2826","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2827","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"2828","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3085","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3087","316","0","1","","","","","","","","","","","SubSubValue1","SubSubValue1","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","1295","null"
"3088","316","0","1","","","","","","","","","","","Value0","Value0","Some Value","Some Value","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3089","316","0","1","","","","","","","","","","","Value1","Value1","Some Value","Some Value","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3090","316","0","1","","","","","","","","","","","Value0_1","Value0_1","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3088","null"
"3091","316","0","1","","","","","","","","","","","Value 0_0","Value0_0","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3088","null"
"3092","316","0","1","","","","","","","","","","","Value0_0_0","Value0_0_0","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3091","null"
"3093","316","0","1","","","","","","","","","","","Value1_0","Value1_0","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3089","null"
"3094","316","0","1","","","","","","","","","","","Value1_1","Value1_1","Some Subvalue","Some Subvalue","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3089","null"
"3096","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3098","1","1","1","-30","","","","","","","","","","Value0_2","","","","1","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3141","316","9","1","","","","","","","","","","","Stückzähler1_SollAkt","Stückzähler1_SollAkt","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3142","316","8","1","","","","","","","","","","","Stückzähler1_Trend","Stückzähler1_Trend","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3184","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3186","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3308","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3309","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3311","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3313","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3435","2","2","1","","","","","","","","","","","Kamal_Test_Var1","","","","0","","","","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3994","316","6","1","","","","","","","","","","","SV_Parent","SV_Parent","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
"3998","316","6","1","-15","","","","","","","","","KSTest_SVC1","SVC1","SVC1","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3994","null"
"3999","316","6","1","-15","","","","","","","","","KSTest_SVC2","SVC2","SVC2","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3994","null"
"4000","316","6","1","-15","","","","","","","","","KSTest_SVC3","SVC3","SVC3","","","1","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","3994","null"
"4040","316","4","1","","","","","","","","","","","Test_AUDI_Puffer","Test_AUDI_Puffer","","","0","","0","0","0","","0","0","1","0","0","","","","","","","","","","","","","","","null"
